Longitude,Latitude,WELL.ID,SOURCE,GM_SAMP_COLLECTION_DATE,Alkalinity.total,Aluminum,Arsenic,Barium,Beryllium,Cadmium,Calcium,Chloride,Chromium,Copper,Fluoride,Iron,Magnesium,Manganese,Nickel,Nitrate.as.N,Potassium,Selenium,Sodium,Sulfate,Uranium,Vanadium,Zinc
-120.7541,37.6238,100831,LLNL,4/3/14,130000,0,5.8,150,0,0,61000,130000,0,3.5,430,0,20000,0,0,NA,10000,0,110000,120000,2.1,NA,0
-120.7541,37.6238,100831,LLNL,6/3/14,130000,0,4.1,100,0,0,60000,120000,0,9.9,430,0,19000,0,0,NA,9900,0,98000,120000,1.95,NA,0
-120.7541,37.6238,100831,LLNL,8/20/14,150000,42,6.4,170,0,0,67000,130000,3.5,3.5,460,40,21000,8.5,5.8,NA,12000,0,110000,130000,2.325,NA,0
-120.7541,37.6238,100831,LLNL,10/28/14,160000,21,7.4,200,0,0,67000,130000,0,3.9,470,0,20000,2.7,5.2,NA,13000,0,110000,150000,2.85,NA,0
-120.7541,37.6238,100831,LLNL,12/15/14,160000,0,5.2,140,0,0,58000,110000,0,2.2,470,0,18000,0,0,NA,11000,0,110000,120000,1.8,NA,0
-120.7541,37.6238,100831,LLNL,2/19/15,110000,0,4,100,0,0,47000,97000,0,2,450,0,15000,0,0,NA,9300,0,77000,1.00E+05,NA,NA,0
-120.7541,37.6238,100831,LLNL,4/13/15,97000,0,4.4,80,0,0,36000,86000,0,2.1,480,0,11000,0,0,NA,8000,0,78000,97000,1.11,NA,0
-120.7541,37.6238,100831,LLNL,6/4/15,1.00E+05,0,5.1,110,0,0,52000,1.00E+05,0,0,460,0,14000,0,0,NA,10000,0,94000,110000,1.11,NA,0
-120.7541,37.6238,100831,LLNL,8/19/15,130000,33,6.5,110,0,0,40000,95000,0,3.2,520,29,12000,2.5,0,NA,9800,0,91000,1.00E+05,NA,NA,0
-120.7541,37.6238,100831,LLNL,10/7/15,130000,120,5.6,120,0,0,47000,110000,0,4.1,560,190,14000,7.2,0,NA,11000,0,87000,1.00E+05,1.4175,NA,0
-120.7541,37.6238,100831,LLNL,12/9/15,140000,100,8.1,120,0,0,50000,120000,0,0,520,120,15000,5.4,5.5,NA,9600,0,88000,1.00E+05,NA,NA,0
-120.7541,37.6238,100831,LLNL,2/10/16,110000,0,7,150,0,0,56000,110000,0,6,380,76,18000,0,0,NA,9500,0,84000,94000,1.8,NA,0
-120.7541,37.6238,100831,LLNL,4/14/16,130000,40,4,150,0,0,62000,140000,0,3.8,370,68,19000,0,0,NA,10000,0,1.00E+05,110000,1.8,NA,0
-120.7541,37.6238,100831,LLNL,6/22/16,140000,30,4.6,150,0,0,66000,150000,1.4,4.1,400,40,19000,2.2,0,NA,12000,0,120000,120000,1.95,NA,0
-120.7541,37.6238,100831,LLNL,8/1/16,140000,62,4.2,150,0,0,62000,160000,2.1,6,460,63,18000,5,0,NA,13000,0,120000,130000,2.1,NA,0
-120.7541,37.6238,100831,LLNL,10/12/16,140000,0,4.9,180,0,0,59000,150000,0,4.2,460,34,17000,0,0,NA,13000,0,120000,130000,1.3125,NA,0
-120.7541,37.6238,100831,LLNL,12/8/16,130000,24,5.1,140,0,0,64000,150000,1.1,4.5,470,62,19000,0,0,NA,12000,0,120000,120000,1.725,NA,0
-120.7541,37.6238,100831,LLNL,2/13/17,92000,21,4.5,72,0,0,28500,56000,0,3,520,21,8200,0,0,NA,6800,0,62000,64000,NA,3.5,0
-120.7541,37.6238,100831,LLNL,4/24/17,130000,NA,NA,NA,NA,NA,52000,120000,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA
-120.7541,37.6238,100831,LLNL,6/9/17,130000,26,4.8,120,0,0,55000,120000,0,3.1,440,89,16000,2,0,NA,12000,0,94000,86000,1.65,NA,0
-120.7541,37.6238,100831,LLNL,8/17/17,150000,0,5.4,120,0,0,56000,120000,0,4,430,0,16000,0,6.6,20000,12000,0,97000,87000,1.8,4.7,0
-120.7541,37.6238,100831,LLNL,10/11/17,130000,0,5.6,130,0,0,55000,130000,2.35,4.2,470,0,15000,0,6.1,NA,14000,0,98000,98000,1.4025,5.4,0
-120.7541,37.6238,100831,LLNL,12/15/17,130000,0,5.9,140,0,0,54000,130000,1.6,5,480,0,16000,0,6.2,NA,13000,0,110000,90000,1.2375,NA,0
-120.7541,37.6238,100831,LLNL,2/1/18,130000,0,5.1,110,0,0,53000,130000,3.9,7.7,450,28,15000,0,7,NA,12000,0,92000,81000,1.65,NA,0
-120.7541,37.6238,100831,LLNL,4/16/18,130000,0,6,130,0,0,54000,120000,3.6,5.6,400,0,15000,0,7.6,NA,12000,0,89000,88000,1.4025,NA,0
-120.7541,37.6238,100831,LLNL,6/8/18,140000,0,4.9,130,0,0,61000,140000,1.6,9.5,400,0,16000,0,9.1,NA,13000,0,120000,120000,1.725,NA,0
-120.7541,37.6238,100831,LLNL,8/15/18,140000,0,5.9,130,0,0,58000,140000,1.2,5,510,27,16000,0,7.6,NA,15000,0,120000,110000,1.32,NA,0
-120.7541,37.6238,100831,LLNL,10/4/18,150000,670,5.6,180,0,0,63000,150000,8.2,7,550,980,18000,23,9.3,NA,16000,0,130000,130000,2.25,NA,0
-120.7541,37.6238,100831,LLNL,12/17/18,140000,560,6.4,99,0,0,35000,76000,6.5,3.8,600,680,9900,20,5.6,NA,11000,0,89000,69000,1.05,NA,0
-120.7541,37.6238,100831,LLNL,2/12/19,79000,370,4.6,57,0,0,23000,49000,1.6,3.7,500,500,6900,15,0,NA,6800,0,53000,46000,NA,NA,0
-120.7541,37.6238,100831,LLNL,4/11/19,97000,0,4.2,72,0,0,31000,51000,0,2.6,430,0,9300,0,0,NA,7500,0,52000,61000,NA,NA,0
-120.7541,37.6238,100831,LLNL,6/18/19,120000,0,4.3,120,0,0,50000,1.00E+05,0,6.2,320,0,14000,0,0,NA,12000,0,69000,72000,NA,NA,0
-120.7541,37.6238,100831,LLNL,8/14/19,130000,0,5.7,160,0,0,51000,120000,0,7.6,380,0,14000,0,12,NA,13000,0,1.00E+05,86000,1.8,NA,0
-120.7541,37.6238,100831,LLNL,10/18/19,150000,0,5.7,120,0,0,46000,120000,0,5.7,420,0,13000,0,7.6,NA,13000,0,110000,80000,1.575,NA,0
-120.7541,37.6238,100831,LLNL,12/17/19,110000,28,5.8,61,0,0,26000,60000,0,3.2,540,28,7500,0,0,NA,9500,0,68000,40000,NA,NA,0
-120.7541,37.6238,100831,LLNL,2/12/20,1.00E+05,2.7,4.4,90,0,0,33000,72000,0.3,2.2,370,0,9900,0.12,2.2,9800,8800,0.37,58000,55000,0.645,4,0
-120.7541,37.6238,100831,LLNL,4/22/20,110000,0,3.7,130,0,0.031,52000,110000,0.13,3.3,340,0,15000,0,2.5,27000,11000,0,75000,90000,0.855,3.3,0
-120.7541,37.6238,100831,LLNL,6/16/20,120000,0,4.4,120,0,0,48000,120000,0,3.6,390,0,13000,0,0,NA,12000,0,90000,87000,NA,4.6,0
-120.7541,37.6238,100831,LLNL,8/18/20,120000,1.5,4.8,140,0,0.022,48000,120000,0.42,3.3,390,0,14000,0.21,4.8,20000,12000,0.46,92000,93000,0.9675,4.1,0
-120.7541,37.6238,100831,LLNL,10/14/20,130000,1.8,4.4,140,0,0.012,53000,130000,0.45,2.8,380,0,15000,0.18,4.6,23000,13000,1.3,94000,1.00E+05,1.035,3.9,0
-120.7541,37.6238,100831,LLNL,12/15/20,120000,0,4.9,130,0,0,46000,120000,0,2.4,430,0,13000,0,0,NA,13000,0,89000,85000,NA,4.6,0
-120.9189,37.6421,100832,LLNL,3/2/99,154000,0,5.7,130,0,0,60800,79000,2.2,6.1,400,0,18300,530,0,NA,7100,0,70400,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/27/99,118000,0,4.9,82,0,0,46000,54000,0,4.1,360,0,13500,0,0,NA,5500,0,51300,81000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/15/99,144000,0,5.3,125,0,0,63400,97400,3.4,9.7,300,0,19800,5.4,0,NA,8000,0,81300,129000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/16/99,166000,0,7.5,140,0,0,66900,111000,6,8.4,370,0,20900,430,8,NA,8100,0,87200,149000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/6/99,170000,0,7.5,130,0,0,67000,105000,5.6,6,370,0,20600,600,6.6,NA,8100,0,88100,143000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/8/99,188000,0,7.5,210,0,0,76600,111000,10,4.4,370,0,23700,760,6.2,NA,7900,0,86100,142000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/8/00,264000,0,7.6,200,0,0,83000,108000,12,3.7,390,0,26000,190,8.1,NA,9000,0,97000,134000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/11/00,109000,0,5.5,84,0,0,47000,61300,5,3.5,320,0,15000,6,0,NA,4700,0,58000,93300,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/13/00,NA,0,4.3,125,0,0,62000,93900,2.8,5.5,360,0,19000,3.7,0,NA,8500,0,80000,159000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/9/00,131000,0,6.9,120,0,0,65000,111000,5.4,200,420,0,19000,200,0,NA,8400,0,85000,157000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/10/00,NA,0,6.1,135,0,0,74000,121000,2,6.2,390,0,21000,430,7.3,NA,8800,0,92000,158000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/11/00,125000,0,5.7,130,0,0,60000,91200,0,4.5,420,0,18000,76,0,NA,7800,0,82000,144000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/7/01,111000,0,5.2,78,0,0,40000,63200,0,2.9,350,0,12000,0,0,NA,5400,0,62000,83100,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/4/01,NA,0,4.1,130,0,0,70000,94000,5.5,3.4,280,0,22000,0,5.6,NA,7200,0,67000,140000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/21/01,145000,0,4.9,130,0,0,74000,127000,0,8.7,370,0,22000,8.7,7.1,NA,9500,0,1.00E+05,160000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/20/01,163000,0,6.3,140,0,0,69000,110000,0,7.1,380,0,21000,71,7,NA,8500,0,1.00E+05,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/23/01,157000,0,4.8,140,0,0.54,67000,130000,0,13,400,0,20000,250,8.1,NA,11000,0,120000,140000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/17/01,109000,0,5,100,0,0,60000,1.00E+05,0,2.3,340,0,17000,0,0,NA,5600,0,60000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/5/02,123000,0,4.1,110,0,0,65000,90000,0,3.3,300,0,20000,0,0,NA,6700,0,83000,150000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/8/02,127000,0,5.5,93,0,0,58000,80000,0,2.1,320,0,18000,110,0,NA,6200,0,74000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/14/02,155000,0,4.3,110,0,0,65000,1.00E+05,0,3.7,310,0,21000,100,0,NA,7200,0,88000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/6/02,165000,0,6.3,130,0,0,68000,99000,0,3.4,310,0,21000,310,7.1,NA,8500,0,98000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/1/02,148000,0,6.5,160,0,0,69000,150000,0,6.7,310,0,21000,0,7.1,NA,11000,0,120000,140000,NA,NA,0
-120.9189,37.6421,100832,LLNL,11/24/02,131000,0,8,81,0,0,37000,66000,0,3.4,400,0,11000,2.7,0,NA,7600,0,83000,78000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/23/03,149000,0,5,120,0,0,51000,1.00E+05,0,15,260,0,17000,3.2,7.9,NA,6800,0,89000,84000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/24/03,117000,0,5,95,0,0,44000,91000,0,12,290,0,15000,13,0,NA,6600,0,71000,85000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/11/03,125000,32,6.2,95,0,0,41000,85000,1.8,11,320,0,14000,160,10,NA,6300,0,71000,85000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/18/03,145000,0,5.5,100,0,0,51000,88000,1.1,4.7,330,0,18000,300,5.4,NA,7200,0,73000,99000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/23/03,140000,0,6.3,140,0,0,60000,1.00E+05,0,8.7,290,13,20000,500,7.1,NA,7400,0,82000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/9/03,112000,0,5.1,170,0,0,63000,120000,0,6.7,250,0,22000,14,0,NA,9300,0,90000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/11/04,110000,0,7.5,78,0,0,37000,69000,0,5,340,13,12000,360,0,NA,5900,0,71000,72000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/21/04,83800,0,6.2,58,0,0,27000,41000,1.1,2.7,340,12,9400,3.1,0,NA,5400,0,52000,60000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/8/04,84900,31,8,53,0,0,25000,37000,0,2.1,320,26,8300,56,0,NA,4900,0,50000,53000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/16/04,83100,0,7.9,59,0,0,27000,36000,1.2,0,310,0,9100,110,0,NA,4900,0,44000,52000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/7/04,92900,46,5.8,70,0,0,35000,51000,0,0,310,76,12000,100,0,NA,5800,0,52000,0,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/9/04,72300,0,3.1,420,0,0,15000,32900,0,4,420,120,5000,750,7.1,NA,4000,0,35000,56500,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/10/05,90300,37,4,77,0,0,31000,24000,4.4,2.2,270,20,10000,4.6,0,NA,5600,0,27000,43600,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/14/05,112000,0,3.5,130,0,0,51000,50500,0,2.2,250,0,17000,2.4,0,NA,7000,0,37000,107000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/27/05,119000,0,4,150,0,0,63000,82700,0,2.7,240,0,21000,0,0,NA,8400,0,60000,131000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/30/05,122000,0,3.7,170,0,0,73000,105000,0,6.3,300,0,23000,3,5.7,NA,10000,0,82000,173000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/20/05,129000,0,5,150,0,0,64000,97700,2.8,3.5,300,0,21000,8.8,5.2,NA,10000,0,90000,155000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/5/05,118000,0,6.6,82,0,0,36000,51000,0,2.9,420,0,12000,83,0,NA,7100,0,61000,81000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/23/06,112000,0,3.6,150,0,0,65000,120000,0,3.2,120,0,21000,0,0,NA,7700,0,84000,160000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/13/06,62000,0,5.2,29,0,0,16000,26000,0,2.4,480,0,5100,0,0,NA,3700,0,38000,42000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/8/06,123000,0,3.8,140,0,0,68000,130000,1.9,8.5,370,0,21000,6,10,NA,8700,0,95000,150000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/23/06,138000,0,5.2,140,0,0,64000,120000,5.1,5.7,400,0,20000,4.9,6.2,NA,9800,0,110000,150000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/23/06,129000,0,5.8,130,0,0,56000,110000,0,2.9,440,0,18000,43,5.1,NA,8700,0,97000,140000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/14/06,142000,0,4.8,112,0,0,49000,84000,0,3.5,400,0,15000,16,0,NA,8400,0,83000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/6/07,129000,0,3.2,110,0,0,55000,1.00E+05,0,5.9,200,0,19000,0,0,NA,6500,0,88000,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/5/07,122000,0,4.1,109,0,0,54000,110000,0,3.4,330,0,18000,0,0,NA,7000,0,87000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/4/07,128000,0,3.7,130,0,0,67000,120000,0,6.2,320,0,22000,0,0,NA,8900,0,97000,140000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/16/07,150000,0,4.4,130,0,0,61000,1.00E+05,0,0,380,0,21000,2.9,0,NA,8700,0,97000,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/9/07,163000,0,2.3,150,0,0,61000,1.00E+05,1.9,0,370,0,20000,4,0,NA,8400,0,94000,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/17/07,143000,0,5.4,140,0,0,58000,82000,0,0,290,0,19000,40,0,NA,8600,12,90000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/21/08,95000,0,2.9,91,0,0,44000,63000,0,5.2,250,0,15000,0,0,NA,6000,0,50000,85000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/15/08,97000,0,3,190,0,0,65000,140000,0,3.1,280,0,22000,0,0,NA,7900,0,83000,160000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/18/08,157000,0,3.7,180,0,0,64000,120000,0,2.3,240,0,22000,0,0,NA,8100,0,87000,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/27/08,131000,0,3.9,150,0,0,59000,110000,3.8,2.2,250,0,20000,0,0,NA,7900,0,79000,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/9/08,120000,0,3.8,180,0,0,64000,98000,0,0,220,0,21000,0,0,NA,7700,0,74000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/2/08,110000,0,3.7,200,0,0,62000,110000,0,0,260,0,19000,41,0,15000,7500,0,65000,130000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/25/09,84000,22,2.9,0,0,0,34500,45000,0,0,300,NA,11500,6.5,0,8400,5550,0,37500,64000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/26/09,79000,NA,NA,NA,NA,NA,NA,49000,NA,NA,250,NA,NA,NA,NA,9000,NA,NA,NA,68000,NA,NA,NA
-120.9189,37.6421,100832,LLNL,4/8/09,110000,0,5.2,150,0,0,50000,75000,0,0,290,0,17000,0,0,13000,6500,0,63000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/1/09,110000,0,4,160,0,0,56000,86000,2,0,220,0,19000,0,0,NA,6700,0,62000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/11/09,1.00E+05,39,4.3,140,0,0,52000,77000,2.9,0,230,32,17000,36,0,NA,6400,0,61000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/7/09,160000,0,7.6,170,0,0,66000,84000,2.8,2.7,260,0,21000,0,0,NA,10000,0,120000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/30/09,130000,28,6.2,160,0,0,56000,70000,1.2,0,240,33,18000,13,0,NA,6700,9,65000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/10/10,89000,21,3.3,87,0,0,36000,47000,0,5.2,270,0,12000,5.8,0,NA,5500,0,41000,65000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/22/10,86000,0,3,110,0,0,46000,73000,1.5,2.6,250,0,15000,7.8,0,NA,7000,0,54000,99000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/8/10,92000,24,3.9,110,0,0,44000,69000,1,0,220,0,15000,6.9,0,NA,6200,0,51000,95000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/5/10,87000,29,4.3,120,0,0,49000,73000,1.6,0,230,0,17000,8.6,0,NA,7000,0,57000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/12/10,90000,0,5.1,130,0,0,48000,75000,1.9,0,230,0,16000,3.5,0,NA,6400,0,52000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/13/10,1.00E+05,0,5.1,150,0,0,53000,85000,2.4,0,230,0,18000,4.6,0,NA,6900,0,57000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/10/11,90000,21,5.2,95,0,0,38000,48000,4.6,2.5,280,31,13000,9.3,0,NA,5800,0,44000,71000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/12/11,110000,22,3.1,77,0,0,36000,36000,1.2,0,290,23,12000,5.2,0,NA,5300,0,34000,58000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/1/11,110000,20,3.2,100,0,0,49000,69000,1.7,0,300,21,15000,2.6,0,NA,6600,0,46000,92000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/17/11,120000,0,3.4,130,0,0,62000,98000,1.4,0,300,0,19000,0,0,11000,8600,0,72000,140000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/19/11,120000,0,4.3,130,0,0,55000,83000,1.2,0,330,0,17000,0,0,NA,8500,0,71000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/1/11,110000,0,4.8,110,0,0,43000,64000,1.5,0,350,0,14000,2.6,0,NA,7600,0,60000,90000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/8/12,110000,0,3.6,140,0,0,57000,85000,0,0,320,0,18000,0,0,NA,8100,0,61000,97000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/4/12,110000,0,3.4,100,0,0,42000,66000,0,0,330,0,13000,0,0,NA,6500,0,50000,72000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/6/12,120000,0,3.8,130,0,0,57000,1.00E+05,2,2.4,300,0,18000,0,0,NA,7600,0,64000,84000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/1/12,140000,0,3.9,140,0,0,60000,110000,4.9,2,290,0,20000,0,0,NA,8500,0,79000,94000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/3/12,130000,0,5.9,110,0,0,62000,120000,0,0,290,0,20000,0,0,NA,8800,0,90000,1.00E+05,0,0,0
-120.9189,37.6421,100832,LLNL,12/4/12,130000,0,4.9,190,0,0,66000,120000,2.1,0,280,0,21000,0,0,NA,9200,0,91000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/6/13,120000,0,5.3,110,0,0,37000,56000,0,0,360,0,12000,2.7,0,NA,7200,0,67000,61000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/3/13,120000,0,3.8,150,0,0,70000,120000,1.5,10,220,0,22000,2,0,NA,8400,0,78000,92000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/11/13,140000,0,3.8,170,0,0,60000,120000,0,2.6,290,0,19000,0,0,NA,8300,0,93000,99000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/14/13,130000,0,5.7,190,0,0,60000,120000,0,2.4,280,0,19000,0,0,NA,8200,0,89000,1.00E+05,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/3/13,110000,0,5.3,190,0,0,63000,120000,0,3.8,310,0,21000,2,0,NA,8900,0,92000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/11/13,130000,0,5.4,170,0,0,59000,130000,0,0,300,0,20000,0,0,NA,8900,0,110000,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,2/18/14,140000,0,6.2,200,0,0,64000,130000,0,0,290,0,20000,0,0,NA,9000,0,1.00E+05,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,4/3/14,140000,0,7,200,0,0,67000,130000,1.2,0,300,0,21000,5,6.2,NA,9400,5.3,1.00E+05,110000,NA,NA,0
-120.9189,37.6421,100832,LLNL,6/3/14,130000,0,6.9,170,0,0,53000,98000,0,0,330,0,17000,0,0,NA,8300,6.9,96000,95000,NA,NA,0
-120.9189,37.6421,100832,LLNL,8/20/14,130000,0,8.2,140,0,0,47000,85000,0,0,340,0,15000,0,0,NA,8000,8.5,92000,89000,NA,NA,0
-120.9189,37.6421,100832,LLNL,10/28/14,140000,0,8.5,210,0,0,62000,120000,0,0,290,0,20000,2,0,NA,8600,5.9,98000,120000,NA,NA,0
-120.9189,37.6421,100832,LLNL,12/17/14,160000,0,5.9,190,0,0,68000,120000,0,0,230,0,22000,3.7,0,NA,9500,11,1.00E+05,120000,1.11,NA,0
