x,y,Au,Ag,As,Ba,Be,Bi,Cd,Co,Cr,Cu,Mn,Nb,Ni,P,Pb,Rb,Sb,Sn,Ti,V,W,Zn,Zr,Si,Al,Fe,Mg,Ca,Na,K
10.658,0.6323,1.7533,0.0629,7.628,495,2.2578,0.24143,0.073575,6.4848,42.9,10.614,400.2,15.01,18.826,462.7,18.241,100.1,0.60482,1.8828,3278.1,59,1.2662,38.984,386.2,5.782e+05,1.226e+05,30900,13300,58500,17400,24700
30.139,20.393,0.8414,0.066423,7.1808,581.8,2.1979,0.23361,0.081181,6.2733,33.1,11.954,428.9,12.409,13.183,576.8,21.444,110.5,0.8211,1.98,3245.9,52.2,1.4696,42.774,380,6.618e+05,1.278e+05,29900,9700,12900,22900,29900
9.4752,30.388,0.3494,0.06752,6.9596,575.4,2.1486,0.18742,0.065305,6.2454,39.3,11.341,430.1,10.42,14.28,606.4,18.486,103.5,0.56009,1.9884,3061.5,54.2,1.0242,37.84,216.4,6.507e+05,1.322e+05,29600,11900,14100,19100,29700
28.657,17.691,1.0418,0.09515,12.182,638.6,2.9835,0.21535,0.14031,14.647,54.3,19.031,699.3,15.703,22.301,898,19.535,79.1,2.0654,1.78,5000,105.8,2.038,76.425,400.3,5.901e+05,1.382e+05,56200,13700,26500,22100,19700
15.421,30.406,0.5952,0.07272,9.6712,599,2.3453,0.33917,0.16755,8.6688,44.6,17.622,587.1,12.46,17.86,706.8,23.118,115.2,0.82293,2.03,3413.1,62.9,1.5699,59.499,302.1,6.576e+05,1.327e+05,37700,11100,12700,19100,30300
1.7685,29.468,0.5747,0.06159,4.2296,532.4,1.9238,0.1953,0.08713,4.683,23.2,9.0122,313.1,9.783,9.4838,372.2,19.814,110,0.5214,2.1016,2167.4,34.5,0.901,32.193,230.8,6.31e+05,1.103e+05,20600,7000,10000,25500,29000
2.6153,34.97,0.7798,0.07766,8.0816,514.1,2.4064,0.26775,0.06792,8.6936,33.7,10.673,298.2,11.371,15.094,298.3,21.368,112.2,1.3222,1.7895,2849.6,52.7,1.552,40.856,202.2,6.699e+05,1.225e+05,33200,9000,10500,20400,28500
7.4958,15.459,0.4928,0.069928,6.3056,552,1.976,0.2226,0.08376,5.114,31.9,9.9344,332.4,11.16,11.76,495.4,18.602,106.9,0.5786,2.36,2865.4,47.2,1.07,37.461,417.7,6.636e+05,1.2e+05,26000,8000,12900,25000,29300
31.963,23.223,1.4693,0.089702,7.628,567,2.109,0.33252,0.12648,6.5489,40.7,12.493,395.8,13.054,13.831,509.1,24.955,104.6,0.8671,2.6,3272.2,51.2,1.4392,55.88,459.2,6.857e+05,1.223e+05,28000,10200,12300,23100,29800
21.861,23.919,1.2786,0.08123,9.96,593.7,2.1985,0.43575,0.13233,8.7956,45.8,15.403,534.6,11.76,19.404,571.6,22.774,104.9,1.1897,2.83,3420,63.4,1.55,54.714,310.3,6.223e+05,1.304e+05,37700,12500,28700,18800,26800
23.093,19.393,0.6465,0.089972,6.522,563.1,2.2051,0.2898,0.10151,8.2093,50.5,13.787,508.4,12.99,16.538,790.9,21.342,106.8,0.74728,2,3671.5,60,1.545,48.389,434,6.284e+05,1.366e+05,37000,13200,15700,17300,28500
13.158,27.979,1.2116,0.0904,10.691,604.3,2.4617,0.38312,0.098625,9.4983,50.6,16.368,560.6,13.54,22.344,630.7,23.617,113.3,0.87202,3.8,3768.1,74,1.677,59.29,296.6,6.346e+05,1.409e+05,43700,13200,14100,16600,27400
31.415,31.523,1.2475,0.061384,11.822,542.2,2.3947,0.30889,0.13784,12.126,56.2,21.64,599.5,13.611,27.632,588.3,22.433,94.8,0.9774,2.272,3781.3,76.777,1.614,63.852,278.5,5.173e+05,1.225e+05,41900,24300,79800,14900,22200
26.117,31.497,2.0772,0.089309,8.9788,504.6,2.352,0.39222,0.1321,10.991,60.47,20.592,442.6,13.474,28.233,320.6,25.614,110.1,1.28,2.0406,3690.4,71.757,1.7776,63.252,287.5,5.701e+05,1.33e+05,42100,35000,52700,21900,25900
12.797,3.7996,0.585,0.06882,9.008,622,1.9364,0.21503,0.083445,8.6898,45.1,16.709,551.6,10.54,19.068,354.2,16.708,87,0.68685,2.41,3407.8,72.6,1.1956,35.112,303.1,5.24e+05,1.21e+05,32400,17700,1.084e+05,17100,21100
28.85,27.758,1.7275,0.11733,13.919,581.6,2.4456,0.34283,0.17491,10.639,53.1,22.457,667.8,12.799,22.797,876,28.017,117.2,1.0361,2.81,3866.7,73,1.7524,68.571,293.2,6.275e+05,1.373e+05,46900,13200,15600,16600,29400
34.023,14.91,0.5081,0.07818,6.0908,582.8,2.2066,0.26852,0.064427,7.0009,35,11.612,371.6,11.936,14.299,399.4,19.961,103.1,0.62445,1.68,3170.4,54.3,1.2502,48.322,322.9,6.57e+05,1.281e+05,28100,10200,15900,24200,28600
2.9201,18.36,0.7234,0.06749,6.74,552.6,2.129,0.24465,0.08443,7.4984,46.1,13.724,472.1,13.433,16.396,629.2,19.194,106,0.6732,1.9872,3565.5,66.2,1.28,45.247,429.1,6.375e+05,1.33e+05,35400,12200,16100,19500,28500
2.5784,21.137,0.5337,0.06197,5.456,555.4,1.9114,0.1911,0.07201,5.3259,34.2,9.3255,344.5,11.71,11.516,454.2,17.577,106.2,0.5225,2.9964,2796.1,48.7,1.069,32.134,385.9,6.762e+05,1.238e+05,25500,8700,12500,22400,30500
32.804,11.931,0.8158,0.074081,6.74,582.1,2.2653,0.23631,0.093929,6.7576,40.5,12.75,408.4,11.566,15.748,689.8,19.445,107.3,0.6164,2.31,3397.3,55.9,1.3201,58.33,316,6.327e+05,1.341e+05,32500,11200,18500,19900,28500
2.7731,8.0778,1.7585,0.0815,9.008,538.5,2.1679,0.25305,0.0835,6.4,44.1,10.785,373.1,14.957,16.455,580.4,19.866,104.2,0.649,2.5802,3257,57.5,1.419,44.002,508,6.65e+05,1.338e+05,31700,10200,15000,19400,28200
4.746,7.1964,1.6241,0.1055,9.4808,494.1,1.732,0.21,0.09648,7.4922,47.1,14.678,365.3,10.6,21.17,524.9,16.521,89.2,0.6985,2.15,3136.8,59.9,1.235,40.51,330.8,4.412e+05,96800,32400,18800,1.333e+05,16500,19000
20.387,27.024,1.2168,0.12101,17.083,601.8,2.6537,0.4494,0.11185,12.793,64.8,21.84,657.8,13.52,29.515,750.9,25.809,109.4,1.2358,2.5,4020.5,85.8,1.936,69.849,257.1,6.142e+05,1.446e+05,52500,14900,15800,13900,25900
19.018,32.816,0.4672,0.085552,8.86,567.6,2.3939,0.28875,0.12497,9.9308,53.7,18.564,700.6,11.93,19.226,867.9,24.118,111,0.75999,2.35,3735.1,69.6,1.564,59.195,289.6,6.22e+05,1.364e+05,42400,13800,15900,16500,28400
0.5,11.985,1.3816,0.076,8.3108,575.7,2.3418,0.28665,0.1003,8.4793,52.8,15.369,548.7,14.397,19.412,682.3,20.57,112.5,0.6886,2.48,3825.7,75,1.366,49.97,380.8,6.276e+05,1.391e+05,40900,13000,17100,15800,27300
17.948,29.688,0.9236,0.0896,10.912,586.3,2.5401,0.31605,0.10496,10.791,47,17.209,594.4,12.54,22.733,590.1,22.872,113.1,0.79233,2.3,3459.2,70.4,1.718,56.252,256.1,6.389e+05,1.316e+05,42200,11800,13500,18000,27700
0.71145,33.105,1.5983,0.06977,6.3056,634.9,2.0463,0.25725,0.10709,8.3407,52.7,14.413,520.7,11.106,20.343,515,20.654,107.5,0.7392,2.3097,3479.7,75.3,1.157,44.678,212.2,5.748e+05,1.268e+05,40300,13600,48200,13100,24800
16.478,27.822,1.1517,0.08452,12.182,596,2.4751,0.3046,0.06672,11.036,57,17.578,641.3,14.14,23.971,666.4,20.433,114.5,0.80758,3.74,3939.9,74,1.7691,56.661,313.6,6.353e+05,1.398e+05,46100,13600,15500,16500,27900
30.181,2.8242,0.4006,0.05847,4.2296,565.5,2.0762,0.20013,0.09122,6.0686,32.4,10.52,444.8,10.694,11.775,562.9,19.792,99.4,0.5152,2.02,2806.5,43.2,1.0401,38.87,352.7,6.498e+05,1.197e+05,25400,15900,28700,23900,31000
15.465,5.3961,0.9544,0.07072,6.3056,567.3,1.9982,0.19767,0.08042,6.5667,33.3,10.694,353.1,10.82,14.868,466.8,17.117,100.7,0.55296,2.25,3067.9,52.5,1.2595,39.039,342.9,6.482e+05,1.211e+05,29100,9700,14400,22900,27400
2.3336,25.52,0.6977,0.0621,5.0408,540.8,2.0777,0.252,0.1017,6.4344,31.5,12.704,386,11.627,14.033,487.5,19.352,106.8,0.6556,2.5698,2794.5,45.2,1.179,43.091,308.1,6.516e+05,1.195e+05,26800,8800,13200,24300,30000
6.6485,19.189,0.6157,0.057193,5.8776,533.6,1.896,0.19005,0.08531,5.8885,29.8,10.65,362.7,10.27,12.19,448.1,17.922,108.9,0.5863,2.11,2762.6,45.4,1.013,36.956,321.9,6.511e+05,1.172e+05,26000,10500,14600,23900,29700
2.7913,5.3303,3.1095,0.06904,9.2436,451.4,1.6131,0.18795,0.09448,7.0885,40.8,20.266,341,8.3095,20.314,492.1,14.574,83,0.6853,1.571,2454.3,56.7,1.14,33.879,185,3.308e+05,77300,28900,15500,2.188e+05,8300,14400
9.1786,24.086,1.1601,0.06396,6.0908,566.4,1.968,0.21315,0.0994,6.284,32.5,11.773,333,9.921,13.58,408,20.476,104.2,0.6435,2.26,2432,42.4,1.032,40.633,236.5,6.217e+05,1.107e+05,24600,12900,42100,26200,29100
0.78648,24.707,0.585,0.07885,6.0908,522,1.9504,0.24255,0.12195,7.6111,45.3,14.05,465.9,13.247,17.862,640,19.53,95.1,0.6545,2.49,3476.8,63.7,1.159,48.059,453.5,5.128e+05,1.113e+05,34500,16600,86300,17000,23800
6.5637,7.0859,0.4672,0.073317,6.9596,567.6,2.024,0.25725,0.09949,7.5787,37.2,14.338,490.8,13.99,15.49,522.2,20.538,108.9,0.6479,2.64,3170.8,56.3,1.236,46.989,424.3,6.603e+05,1.269e+05,31400,11000,14500,20500,29600
5.5395,8.159,0.7747,0.075523,5.456,485.4,1.378,0.21315,0.12591,6.971,34.3,16.058,405.1,7.617,16.48,555.6,16.027,76.5,0.6182,1.61,2377,49,0.925,40.551,233.8,3.333e+05,71900,26800,57000,1.924e+05,11600,16000
22.936,30.754,1.486,0.1103,11.584,630.9,2.4871,0.37889,0.14241,12.111,63.66,33.623,587.7,13.895,28.244,644.9,25.305,106,1.249,2.735,3899.6,78.447,1.9189,77.394,237.9,5.931e+05,1.342e+05,41300,16200,59100,19600,26410
18.335,1.5,0.81829,0.0642,6.0908,549.3,2.1929,0.25838,0.0938,6.1394,37.4,10.672,356.8,11.9,13.241,464.1,19.446,106.4,0.60356,2.07,3129.8,51.5,1.0848,44.418,400.4,6.445e+05,1.307e+05,29100,10900,14700,20300,29000
17.361,13.534,0.99902,0.0654,8.0816,560,2.2052,0.21931,0.0666,6.8586,36.4,11.495,372.9,11.08,15.634,447,17.324,105.5,0.61958,2.09,2861.6,51.4,1.0817,38.082,288.8,6.618e+05,1.212e+05,29300,9400,13800,21900,28500
36,8.4802,0.6106,0.077482,6.74,606.7,2.1672,0.2232,0.087205,5.4547,41,10.643,374.4,8.5199,12.465,503.7,21.468,111,0.7222,1.24,2713,49.7,1.0381,38.076,201,6.767e+05,1.343e+05,26100,10300,13100,20600,31300
38.037,34.381,0.8167,0.086735,10.054,614.6,2.616,0.33111,0.11139,12.111,56.33,23.448,740.1,13.253,26.356,601.5,22.066,115.2,0.943,2.325,3887.4,75.767,1.8106,62.441,327.9,6.246e+05,1.359e+05,44200,16700,18300,17800,27300
14.679,16.444,0.4211,0.07048,6.74,529.7,2.1372,0.25522,0.04934,5.9892,28.2,11.616,379.1,11.49,11.834,519.5,17.484,102.2,0.54008,2.3,2679.2,48.2,1.1285,34.1,315.8,6.41e+05,1.175e+05,26300,9200,12000,24300,28900
10.583,23.789,0.4569,0.04968,6.522,553.5,1.8303,0.15274,0.04266,5.2049,28.9,9.526,326.3,7.205,11.162,405.9,16.441,101.9,0.48781,1.3352,2430.6,46.7,0.88128,28.644,150.7,6.414e+05,1.102e+05,23600,13700,33500,20800,28100
33.148,28.887,1.2918,0.10139,9.7296,616.1,2.4305,0.32111,0.071124,11.926,60.5,22.094,493.5,13.684,24.705,345.6,24.611,92.8,1.1547,2.513,3714,71.24,1.66,59.464,262.9,5.751e+05,1.262e+05,39700,17300,68400,17000,24300
22.255,27.752,1.191,0.11584,10.082,605.1,2.3287,0.3612,0.14373,11.143,62.4,18.648,586.9,13.31,26.407,762.4,29.228,107.3,1.4079,3.97,4062.2,78.1,1.877,68.056,288.1,6.169e+05,1.397e+05,47200,14900,16700,14400,25900
26.842,24.032,0.708,0.094414,7.628,569.6,2.1114,0.27114,0.1145,6.2526,33.5,12.591,369.1,12.051,15.034,485.6,22.129,103.1,0.81075,2.24,3160.3,51.2,1.4204,54.652,416.1,6.571e+05,1.252e+05,30200,11600,14300,21800,28600
7.6991,23.026,0.3648,0.081304,7.1808,590.5,2.254,0.24885,0.08058,6.8433,38.8,12.545,397.1,11.1,14.65,518.3,20.301,113.1,0.6886,2.16,2812.2,50.5,1.348,41.427,254.8,6.81e+05,1.291e+05,29400,10000,12600,19800,30200
35.809,2.8265,0.5388,0.065486,5.0408,561.1,1.9778,0.20497,0.076305,6.0972,33.8,9.8518,378.8,11.853,12.094,510.2,18.869,106.1,0.48185,1.56,3067.2,47,1.0765,35.745,335.2,6.587e+05,1.252e+05,27400,9500,14600,23800,29800
13.629,25.666,0.8876,0.1462,11.755,585.4,2.4524,0.92189,0.13945,10.595,53.7,21.098,635.1,13.77,24.182,699.9,36.581,115.8,1.2136,3.19,3908.4,76.2,2.56,70.785,305,6.257e+05,1.401e+05,46500,13600,15000,15500,27600
21.804,29.817,1.1755,0.092716,11.584,570.2,2.3416,0.34556,0.12075,12.411,60.74,22.079,575.8,12.789,28.956,557.4,22.232,98.3,1.034,2.245,3908.1,75.687,1.7622,63.483,238.8,5.195e+05,1.275e+05,40500,18800,89100,15500,23750
6.7355,22.062,0.3546,0.062644,9.7196,455,1.5,0.1554,0.09328,6.4406,31.9,12.772,390.7,5.698,13.57,324.8,14.327,80.8,0.5115,1.8,2138.5,41.2,0.729,39.408,122.1,4.858e+05,87900,27000,66600,1.003e+05,16600,21400
9.5813,19.52,0.6516,0.058088,6.3056,549.7,1.987,0.2079,0.07538,5.2787,24.1,8.2081,329.7,9.277,11.41,351.4,19.302,108.5,0.506,1.85,2332.8,43,0.96,32.97,246.2,6.666e+05,1.139e+05,22800,8600,11400,24900,30400
17.029,11.987,1.3611,0.06512,7.4036,543.4,1.9333,0.18931,0.044085,5.9052,28.1,11.231,387,10.85,11.466,385.7,16.534,104.3,0.52291,2.29,2660.3,45.8,0.96129,33.352,325.4,6.792e+05,1.16e+05,25300,7600,11500,24200,29900
13.421,11.956,1.65,0.06954,8.86,576.2,2.0219,0.22278,0.07404,7.58,43.6,13.552,447.9,10.82,18.942,528.9,17.61,103.9,0.6438,1.98,3386.7,69,1.2102,38.885,281.5,6.391e+05,1.313e+05,37500,12500,16100,18400,26600
1.9043,11.931,2.0172,0.08355,10.202,580.5,2.1727,0.28665,0.10675,9.5814,58.7,17.38,532.2,12.869,26.002,502.5,22.102,107.1,0.9559,2.7154,3751.4,80.7,1.419,54.527,237.8,6.259e+05,1.386e+05,44700,15900,16400,12300,25800
20.355,16.71,1.2065,0.092794,10.202,588.9,2.3223,0.30345,0.13957,11.319,57.1,23.205,579.3,12.93,25.756,633.3,22.93,104.2,0.92862,2.31,3781.3,76.4,1.552,56.792,301.4,6.222e+05,1.371e+05,42700,15400,26200,14600,25900
7.7139,18.116,1.2786,0.076802,6.9596,519.2,2.04,0.23835,0.11134,7.1245,40.7,11.783,408.7,11.6,16.99,497,18.89,105.2,0.6798,4.39,3275.9,59.4,1.249,45.392,410.1,6.359e+05,1.228e+05,33600,12300,21900,19900,27400
15.548,0.85838,1.0675,0.07384,9.7196,444.8,1.648,0.1929,0.10971,7.3353,34.9,17.743,787.2,8.602,19.919,436.9,14.921,89.3,0.60121,1.1,2417.6,53.7,1.0147,36.839,263.5,4.143e+05,85900,25100,18600,1.599e+05,20900,21400
24.179,31.446,1.4916,0.069126,8.2043,579.7,2.359,0.37889,0.11949,11.989,61.71,26.457,587.1,12.958,29.933,600.5,22.842,94.9,1.177,2.1151,3904.6,79.177,1.8344,71.017,214.9,5.071e+05,1.269e+05,41100,19300,95700,13900,22810
34.021,2.0651,0.4774,0.059191,5.0408,567.5,2.0466,0.18339,0.030325,5.2485,30.8,9.6784,323,10.452,10.725,477.4,16.116,101.8,0.49795,2.08,2717.3,44,1.0725,33.247,275.3,6.739e+05,1.239e+05,24200,8700,13500,25400,30600
22.326,16.081,0.8671,0.094918,9.96,586.8,2.5165,0.3255,0.11143,11.781,53.8,19.278,591.7,14.33,24.581,593.3,22.762,91.1,0.8212,2.08,4167.3,75.6,1.729,60.132,306.5,6.221e+05,1.417e+05,47100,15300,17200,15700,26200
28.517,2.6827,1.011,0.06888,6.3056,583.5,2.0515,0.20685,0.074315,6.9036,40.1,11.98,412.2,11.21,13.241,488.7,19.279,101.5,0.64449,1.98,3176.6,51,1.114,40.872,391.1,6.506e+05,1.289e+05,27600,11300,24300,21400,29100
9.8854,21.962,0.708,0.06038,5.666,549.8,1.912,0.18375,0.081,5.3107,25.8,10.764,307.9,7.579,10.99,328.9,19.148,104.1,0.5753,1.78,2019.1,39.9,1.035,34.412,178.7,6.534e+05,1.03e+05,21000,10900,31100,23900,28800
6.3681,10.141,0.4364,0.071166,6.9596,560.9,2.131,0.2268,0.08742,5.8061,36.1,11.866,393.7,12.21,12.66,592.3,18.828,106,0.6413,2.35,3176.8,53.1,1.185,40.489,430.2,6.577e+05,1.272e+05,29100,9400,14200,23200,29700
27.797,27.438,0.9955,0.1085,14.362,589.2,2.415,0.37128,0.20456,9.8824,54.1,17.986,561.4,12.91,21.714,709.2,24.317,113.3,1.155,2.67,3858.6,76.6,1.777,76.388,321.7,6.281e+05,1.387e+05,45600,13500,15100,16200,27100
10.1,30.362,0.3597,0.05782,6.0908,596.6,1.8983,0.17217,0.07672,4.9592,29.8,9.6305,337.6,8.1,9.7639,525.1,18.478,114.9,0.47841,1.6618,2224.8,39,0.94633,32.12,183.4,7.036e+05,1.235e+05,22300,7700,10400,22400,32900
16.435,18.064,1.6673,0.06866,8.774,541.6,2.1877,0.23976,0.10051,8.5344,40.4,15.147,446.3,12.49,19.215,617.9,17.755,98.3,0.71782,2.35,3323.5,61.5,1.2614,45.463,340.7,5.934e+05,1.207e+05,33100,12200,46900,20500,25600
19.855,30.847,0.96684,0.15716,14.146,571.7,2.4301,0.40941,0.17101,9.5289,59.46,20.51,624.5,11.511,21.344,557.5,32.764,109.1,0.9306,2.509,4052.1,75.807,1.6817,60.847,292.2,5.727e+05,1.348e+05,41200,17000,73500,16800,25450
8.7373,5.527,0.585,0.0581,5.666,541.6,2.058,0.18585,0.05757,5.2262,32.5,10.219,346.5,10.12,10.97,518.1,19.467,99.3,0.517,1.92,2720,48.1,1.079,33.403,250.3,6.571e+05,1.284e+05,25800,11300,13900,21300,31800
28.796,26.801,1.8671,0.11591,15.708,578.7,2.2501,0.32081,0.11142,10.356,56.9,18.912,636.4,13.274,23.134,798.2,27.162,113.2,1.1604,2.22,4101.4,84.9,1.8771,62.149,330.8,6.141e+05,1.442e+05,46900,15100,16100,13700,26800
33.891,11.358,0.5235,0.080769,5.666,593.3,2.1536,0.27219,0.1154,5.493,37.9,10.331,339.4,10.304,12.449,536.1,21.002,108.5,0.61525,2.05,2957.3,50.6,1.1167,47.736,283,6.659e+05,1.329e+05,27300,10000,13700,21600,30200
33.905,28.68,1.1257,0.12828,9.2633,569.9,2.094,0.32235,0.13512,12.294,45.55,20.521,513.7,12.778,26.953,405.5,22.568,86.1,1.078,2.311,3568.3,63.052,1.6471,58.519,288.4,5.065e+05,1.159e+05,33500,18400,1.036e+05,14500,20800
26.08,1.8844,0.4416,0.064568,5.0408,555.1,1.9876,0.1764,0.075569,5.0688,29.9,9.2369,357.5,9.923,9.1781,443.4,18.634,103.5,0.53246,2.71,2926.7,44.9,1.01,30.881,352.1,6.637e+05,1.256e+05,21700,9300,15000,23800,30000
4.9343,26.65,0.667,0.069641,6.9596,543.4,1.805,0.16905,0.08787,6.3077,39.4,12.854,427,9.333,13.92,625,16.089,91.7,0.5819,2.2,2787.4,52.9,1.036,36.781,247.8,5.281e+05,1.129e+05,27700,16600,96600,22700,24700
0.86518,25.881,0.3546,0.06375,5.0408,549.2,2.1004,0.2079,0.09335,5.8057,39.6,10.943,416.7,12.344,11.796,532.8,19.625,105.1,0.5896,2.06,3077.9,48.4,1.047,41.14,404.4,6.512e+05,1.265e+05,27500,11000,14800,22000,30700
21.283,21.228,0.8876,0.10998,8.3108,553.3,2.0858,0.357,0.09869,8.0058,44.3,12.306,492.2,14.01,17.157,645.8,23.66,102.6,0.82352,2.73,3804.9,60.8,1.579,49.458,450.3,6.355e+05,1.316e+05,35800,13400,18600,19900,27600
21.21,22.153,0.7901,0.085172,7.628,582.9,2.3553,0.39795,0.090694,8.3842,47,13.64,483.8,15.28,17.965,506.8,22.919,104.8,0.90668,6.23,3828.1,62.5,1.636,50.894,505,6.569e+05,1.323e+05,36200,11300,14000,19900,28100
6.5637,7.0859,0.8055,0.076951,7.854,547.4,2.065,0.25935,0.08437,7.2172,44.9,13.627,505,11.71,15.55,595.2,19.364,108.1,0.6809,2.85,3387.9,60.1,1.257,45.454,409.1,6.339e+05,1.312e+05,33600,13500,20800,18400,28900
3.7066,20.156,0.7131,0.06689,6.522,538.9,1.89,0.2016,0.0758,5.802,34.3,9.5708,383,11.63,11.93,462.6,18.056,106,0.5511,2.09,3099.7,50.4,1.108,36.143,456.5,6.664e+05,1.207e+05,28000,8800,12600,22200,29600
35,21.777,0.8722,0.090934,7.4036,587.6,2.1838,0.2554,0.11216,7.6481,42.2,15.424,550.5,12.251,15.68,630.5,23.142,105.8,0.8165,1.79,3279.6,60.2,1.5097,45.404,340.4,6.101e+05,1.28e+05,31900,13600,32800,22400,28400
6.7324,1.653,1.2889,0.071003,9.96,486,1.501,0.1617,0.07871,5.389,33.1,10.085,289.2,9.725,13.06,516.4,14.173,79.6,0.5467,1.57,2794.1,50.7,0.891,30.385,447.4,3.855e+05,86100,23600,20200,1.841e+05,14500,17200
36.734,19.327,0.6465,0.088893,5.456,583.1,2.2627,0.2416,0.097825,7.258,36.3,13.542,464.6,11.413,13.907,601.8,22.936,110.2,0.61755,1.97,3093.3,53.2,1.3829,43.67,275,6.689e+05,1.317e+05,30600,10100,12900,21800,30600
24.927,17.25,1.0572,0.08629,6.9596,583.5,2.2497,0.2646,0.078373,6.8255,49,11.004,411.8,12.42,16.401,673.8,20.219,106.6,0.70108,2.8,3569,61,1.389,40.699,422.6,6.378e+05,1.389e+05,34200,12500,14400,18700,28500
14.724,13.726,0.7542,0.07036,10.202,591.4,2.4081,0.29143,0.10244,9.4111,47.1,18.975,544,13.64,21.441,598.9,18.824,109.5,0.72108,3.1,3649.5,70.1,1.4612,53.35,355.2,6.401e+05,1.323e+05,42200,11800,14600,19700,27300
2.8591,1.5638,1.893,0.09332,9.7196,482.5,1.8886,0.25095,0.12904,8.5787,40.5,16.293,456.6,11.728,20.624,477.6,18.575,90.4,0.7645,2.112,3083.8,59,1.326,47.354,273.7,4.611e+05,99700,31600,14100,1.268e+05,16000,19300
8.5275,16.177,1.5364,0.08456,6.74,530.3,2.11,0.2709,0.0937,8.8662,44.4,11.927,450.5,12.07,22.57,496,19.694,94.8,0.7502,2.38,3449.4,68,1.261,45.938,403.9,5.908e+05,1.203e+05,34600,13000,47000,19600,24800
28.234,0.82667,0.5491,0.048022,3.638,560,1.9314,0.1491,0.056395,3.8885,18.7,6.9594,285,9.095,6.8754,341.5,17.54,103.1,0.45738,1.46,2379.9,31.2,0.824,26.033,323.2,6.946e+05,1.204e+05,17100,7600,12600,27400,32500
17.36,3.9622,0.73931,0.06672,6.9596,581.8,2.0507,0.19949,0.046975,6.4879,48.3,10.855,394,13.05,14.133,574.2,15.903,95.8,0.54704,1.79,3769.3,59.8,1.0559,37.587,428.1,6.405e+05,1.357e+05,31700,12600,16400,19100,27500
21.068,5.4471,1.1087,0.06313,6.9596,561.1,2.0277,0.19845,0.068186,6.2073,32.2,8.1501,332.5,10.45,13.377,375.3,18.526,93,0.60291,2.12,2762.8,48.5,1.033,33.437,282.7,6.755e+05,1.232e+05,27100,9200,12400,20400,29000
11.38,18.516,0.9236,0.07698,9.2436,574.8,2.3412,0.28744,0.099755,7.4424,42.7,13.464,393.6,13.3,18.081,466.3,20.557,107.3,0.67237,1.9212,3520.8,64.6,1.4244,50.27,459.1,6.467e+05,1.282e+05,35900,12000,15900,21200,27100
25.272,36.151,1.3253,0.1212,12.806,652.2,2.627,0.35529,0.10097,12.144,60.57,22.122,651.8,13.467,26.778,556.1,23.212,111.6,0.8512,2.377,3954.1,80.051,1.8211,64.871,259.3,6.417e+05,1.532e+05,44300,16000,14900,17500,29220
22.341,16.761,0.9442,0.075526,3.638,490.5,1.5565,0.1764,0.067646,4.8213,30.7,8.4766,308.8,8.859,12.358,386.2,16.236,70.3,0.54516,1.34,2505,38.2,0.956,30.616,265.2,3.504e+05,75000,20600,14000,2.066e+05,13300,15900
37.806,12.855,0.5235,0.10573,7.4036,579.8,2.287,0.28616,0.10137,7.7127,40.8,14.784,456.9,13.741,18.345,692.4,21.246,118.9,0.67275,2.24,3425.4,60.7,1.5439,52.123,356,6.493e+05,1.371e+05,35400,10700,13800,20400,30300
25.677,24.02,1.1859,0.0818,7.1808,570.5,1.8624,0.2457,0.1203,8.9199,38.2,16.433,497.9,9.183,20.317,430.3,18.431,87.4,0.88935,1.63,2928.3,60.8,1.333,45.079,208.2,4.328e+05,1.051e+05,30800,20400,1.563e+05,13800,18400
9.5113,3.4022,1.0161,0.068668,4.8356,539.3,2.01,0.1869,0.07806,4.8019,27.7,8.171,280.5,10.2,10.15,370.4,18.973,105.5,0.5346,1.96,2505.5,41,0.996,34.237,314.1,6.907e+05,1.224e+05,22100,8200,11700,23100,31000
35.799,21.632,0.667,0.076599,6.522,569.2,2.1879,0.23936,0.081086,5.5915,34,9.7571,378.1,10.748,12.168,588.8,22.152,105.2,0.6072,1.73,3166.3,50.6,1.3605,41.101,314.8,6.588e+05,1.326e+05,27300,10600,13000,21400,29700
21.133,25.642,0.6619,0.11449,10.691,579.2,2.386,0.7602,0.12271,10.065,48.4,18.89,594.7,13.07,20.99,726.8,25.883,109.7,1.7233,2.42,3855.6,71.4,1.993,60.336,338.4,6.31e+05,1.349e+05,43500,12300,15900,18600,27600
12.511,20.099,1.0727,0.06248,8.0816,514.8,1.8777,0.21818,0.07343,8.3758,37.1,17.105,446.9,9.58,18.953,364.9,16.862,86.5,0.78141,1.89,2913.9,65.7,1.4262,45.507,161.9,5.346e+05,1.106e+05,33100,26800,86500,28200,22500
6.5576,25.704,0.8928,0.065377,4.2296,596,1.927,0.23415,0.09439,6.3788,48.4,11.577,410,9.213,14.02,623.5,19.519,113.6,0.7106,2.18,2978.7,55.3,1.357,42.9,207.9,6.588e+05,1.386e+05,30600,11600,13200,18900,31100
9.4333,7.8788,1.2374,0.080405,9.008,541.1,2.172,0.2646,0.08005,7.2491,36.7,10.908,370.8,12.1,19.03,460.4,19.519,101,0.6787,2.54,3161,56.9,1.275,42.518,418.5,6.656e+05,1.254e+05,32100,10200,14600,20400,27300
23.434,28.412,1.3417,0.084195,9.577,647.4,2.5463,0.28444,0.05129,9.8433,49.39,15.201,457.9,12.726,22.622,321.6,22.316,114.9,0.954,3.868,3393.8,66.127,1.5367,49.85,327.7,6.73e+05,1.377e+05,32500,12100,18100,23500,29480
